sale_id,vin,dealer_id,sale_date,msrp,discount_amount,sale_price,finance_type,sales_channel,trade_in_flag,days_on_lot
2212,1B3A3K3SM52122577,DLR3381,2022-08-01,51600.0,1840.19,49759.81,Cash,Retail,1,65
2213,1C40PYFS836688833,DLR3848,2024-03-04,42000.0,2657.37,39342.63,Loan,Retail,0,44
2214,ZAR25M2JA78568443,DLR4885,2024-09-02,35800.0,4609.27,31190.73,Loan,Rental,0,1
2215,2C3EKTCRP40226511,DLR7906,2024-03-03,84400.0,4908.4,79491.6,Lease,Retail,0,7
2216,ZARUJ9XTT08117861,DLR9099,2024-07-20,80000.0,9307.76,70692.24,Loan,Fleet,0,9
2217,1B3ASLX3M18801711,DLR6742,2022-10-23,44700.0,3266.26,41433.74,Lease,Retail,0,47
2218,2C3KS10V798622848,DLR2124,2023-06-11,36000.0,809.71,35190.29,Cash,Retail,0,13
2219,1C40PYFS836688833,DLR5644,2022-03-29,42000.0,1727.11,40272.89,Loan,Retail,1,31
2220,1C4CSPZT700602653,DLR7618,2022-09-14,68300.0,5336.29,62963.71,Lease,Retail,1,30
2221,1C476U0N900180549,DLR6570,2024-08-01,32000.0,1180.08,30819.92,Loan,Retail,1,23
2222,1B3BNWBC356229392,DLR3381,2024-12-21,34000.0,2957.31,31042.69,Loan,Retail,1,62
2223,2C34J4CAB87222265,DLR1639,2024-01-15,57300.0,2759.24,54540.76,Lease,Retail,1,1
2224,ZAR7D5J6112236852,DLR3650,2023-03-14,35200.0,1223.61,33976.39,Loan,Retail,0,116
2225,1C3AXGWN027801813,DLR6172,2023-03-21,70600.0,4842.03,65757.97,Lease,Retail,0,51
2226,ZFAYRZM5261949011,DLR3996,2024-06-26,26000.0,662.51,25337.49,Loan,Retail,0,1
2227,1C6WRZ5JB45771929,DLR3166,2023-07-14,32200.0,2066.05,30133.95,Lease,Retail,0,45
2228,1C3LSM6K848470920,DLR4013,2023-10-11,52200.0,2991.82,49208.18,Lease,Retail,1,23
2229,1C3LSM6K848470920,DLR4965,2023-10-10,52200.0,3774.84,48425.16,Lease,Retail,0,25
2230,ZFAVFS9CW02993277,DLR4387,2022-07-18,84800.0,1969.68,82830.32,Cash,Retail,0,71
2231,1C47F6F7934999805,DLR5480,2023-11-10,30800.0,5144.63,25655.37,Loan,Fleet,0,25
2232,1C4R349CY07956393,DLR8901,2022-11-05,34800.0,7878.58,26921.42,Loan,Rental,0,4
2233,1C6EGRVPA30533230,DLR6172,2023-10-09,67200.0,5791.79,61408.21,Lease,Retail,0,3
2234,ZAR59UPKV57165036,DLR3166,2023-08-17,45200.0,6919.32,38280.68,Loan,Fleet,0,1
2235,1C6W4J0KZ87505606,DLR3979,2024-04-19,45500.0,1516.73,43983.27,Loan,Retail,0,5
2236,ZARBYK5BY27444931,DLR7511,2023-05-26,85000.0,1785.62,83214.38,Loan,Retail,1,27
2237,ZFAJN6FPL62670412,DLR1760,2022-10-05,28500.0,4633.1,23866.9,Loan,Fleet,0,1
2238,ZFA7D9F8J14736535,DLR8921,2024-01-13,34300.0,2643.46,31656.54,Loan,Retail,0,76
2239,1C6DCR1NE09564894,DLR4965,2023-12-06,85000.0,9350.74,75649.26,Lease,Fleet,0,1
2240,1C6PLMLFT15937882,DLR5121,2022-12-29,83900.0,8244.98,75655.02,Loan,Retail,1,13
2241,1B3H1Z6CP02501652,DLR3794,2022-08-16,42800.0,2763.95,40036.05,Loan,Fleet,0,4
2242,1C476U0N900180549,DLR3381,2023-08-22,32000.0,6357.08,25642.92,Cash,Rental,0,5
2243,1C4SNE75V97434720,DLR6833,2022-02-02,44200.0,851.83,43348.17,Lease,Retail,1,109
2244,1B3YMYB9Z37940255,DLR7144,2023-01-29,35200.0,4186.54,31013.46,Loan,Rental,1,4
2245,1B3A3K3SM52122577,DLR1852,2022-12-08,51600.0,4817.41,46782.59,Loan,Retail,1,9
2246,1B3398CSK83502536,DLR4610,2024-06-05,45500.0,3134.94,42365.06,Lease,Retail,0,14
2247,ZFAMBHRVX46717238,DLR3276,2023-11-13,52400.0,4912.07,47487.93,Cash,Retail,0,62
2248,2C3UV9SN845568682,DLR6172,2022-01-22,88000.0,2778.79,85221.21,Loan,Retail,0,5
2249,ZAR0LMA5V41607243,DLR7474,2023-07-08,34000.0,2141.79,31858.21,Loan,Retail,0,4
2250,3C6VVZLAJ02047508,DLR5098,2024-04-13,85000.0,4266.29,80733.71,Loan,Retail,1,1
2251,1C6WRZ5JB45771929,DLR1639,2024-09-28,32200.0,1079.85,31120.15,Loan,Retail,0,26
2252,3C6N9YVZ472032298,DLR1852,2024-11-08,45000.0,7946.56,37053.44,Cash,Fleet,0,6
2253,1C3NRJSHJ07603595,DLR2856,2024-02-04,46200.0,477.28,45722.72,Loan,Retail,1,55
2254,2C3KS10V798622848,DLR5600,2022-01-28,36000.0,1584.76,34415.24,Loan,Retail,0,14
2255,1C6ML91RY43758636,DLR6653,2022-11-16,85000.0,5913.87,79086.13,Lease,Retail,0,18
2256,2C3229YP938936656,DLR4633,2022-08-05,66300.0,1256.13,65043.87,Cash,Retail,0,41
2257,2C3X84Z1M02637704,DLR3276,2022-07-07,63300.0,4956.06,58343.94,Lease,Retail,1,48
2258,2C39Y8TZL13456478,DLR5480,2022-06-12,89400.0,3918.23,85481.77,Loan,Retail,0,1
2259,ZFAF0T7UY00896748,DLR6833,2023-01-17,48000.0,2159.58,45840.42,Loan,Retail,0,55
2260,ZFAR87XYE95636516,DLR1448,2023-01-14,61600.0,2242.08,59357.92,Lease,Retail,1,27
2261,3C6NXZXST05052908,DLR2972,2023-01-23,57200.0,2771.61,54428.39,Cash,Retail,1,33
2262,1C65CC5P855006532,DLR3381,2023-08-31,35500.0,3028.07,32471.93,Loan,Retail,1,1
2263,2C33ZC1MD20665936,DLR5098,2023-05-29,95000.0,3710.0,91290.0,Loan,Retail,0,47
2264,1B3KBP3SD95052146,DLR7144,2023-07-31,75200.0,5972.29,69227.71,Cash,Retail,1,4
2265,1C3LSZE8916846722,DLR3848,2024-07-02,32000.0,1050.48,30949.52,Lease,Retail,1,1
2266,1B3E7AUXZ03737329,DLR3148,2024-01-11,94800.0,7405.58,87394.42,Lease,Retail,0,7
2267,ZARRAMZPF41603506,DLR1852,2024-07-12,55600.0,3775.59,51824.41,Loan,Fleet,0,3
2268,1C4NBBJ2961072534,DLR4965,2023-10-04,28300.0,1250.42,27049.58,Lease,Retail,1,5
2269,ZAR4TGNF899541398,DLR6614,2022-03-29,89200.0,4976.33,84223.67,Lease,Retail,1,21
2270,1B3VH2B1083689405,DLR7618,2024-08-07,47300.0,1482.15,45817.85,Loan,Retail,0,101
2271,2C3Z41ZUY43312942,DLR2124,2024-05-09,40900.0,5267.61,35632.39,Loan,Fleet,0,12
2272,ZAR2XWBD401412726,DLR3794,2024-03-29,40500.0,1503.78,38996.22,Lease,Retail,0,4
2273,1C476U0N900180549,DLR3794,2022-02-03,32000.0,1310.21,30689.79,Cash,Retail,1,40
2274,1B3YMYB9Z37940255,DLR8921,2024-10-15,35200.0,1855.37,33344.63,Loan,Retail,0,42
2275,2C3X84Z1M02637704,DLR1137,2024-09-23,63300.0,1514.16,61785.84,Loan,Retail,1,27
2276,ZFARR4YWK66413376,DLR3979,2024-09-25,85000.0,4037.53,80962.47,Lease,Retail,1,43
2277,ZFAF0T7UY00896748,DLR3381,2024-09-03,48000.0,1570.54,46429.46,Loan,Retail,0,65
2278,1B3398CSK83502536,DLR9680,2024-05-02,45500.0,7021.93,38478.07,Loan,Rental,0,6
2279,1B31AVW0K12525937,DLR3650,2024-05-28,73600.0,2761.33,70838.67,Loan,Retail,1,6
2280,1C3D05Y2024234404,DLR1004,2022-09-20,82500.0,9750.94,72749.06,Cash,Rental,0,11
2281,3C67KPE8L40814679,DLR6570,2023-10-31,89800.0,8675.25,81124.75,Lease,Retail,0,59
2282,2C3X84Z1M02637704,DLR3924,2023-07-29,63300.0,3625.2,59674.8,Loan,Retail,1,128
2283,2C3UV9SN845568682,DLR9399,2023-10-22,88000.0,14825.26,73174.74,Loan,Fleet,0,2
2284,1B3PHLKSY33848773,DLR3148,2023-05-01,55800.0,930.83,54869.17,Loan,Retail,0,48
2285,ZFAVFS9CW02993277,DLR1852,2024-11-12,84800.0,12683.16,72116.84,Loan,Fleet,0,6
2286,1C3SZZE9S29087337,DLR3381,2022-06-16,55300.0,4046.62,51253.38,Lease,Retail,0,64
2287,1C3C4N28A85492388,DLR9783,2022-05-18,85000.0,12054.61,72945.39,Loan,Fleet,0,1
2288,ZAR1WCR7P45307074,DLR5644,2024-01-16,42000.0,2357.23,39642.77,Loan,Retail,0,56
2289,ZFA7D2KC243645137,DLR3381,2023-12-31,30100.0,5294.95,24805.05,Loan,Fleet,0,6
2290,2C30Y9JPN07517257,DLR9783,2023-10-18,95000.0,8173.16,86826.84,Loan,Retail,0,54
2291,1B3JFPNRW55984097,DLR8901,2023-01-21,46900.0,3359.67,43540.33,Cash,Retail,0,50
2292,ZAR59UPKV57165036,DLR1639,2024-12-08,45200.0,6869.69,38330.31,Loan,Fleet,0,13
2293,1C4CSPZT700602653,DLR5098,2022-01-23,68300.0,2004.49,66295.51,Loan,Retail,1,60
2294,1C65CC5P855006532,DLR6570,2022-06-11,35500.0,3015.95,32484.05,Lease,Fleet,0,5
2295,ZAR59UPKV57165036,DLR7474,2022-11-18,45200.0,5278.09,39921.91,Lease,Retail,1,1
2296,1C3NRJSHJ07603595,DLR7511,2024-07-22,46200.0,2772.61,43427.39,Loan,Retail,1,46
2297,1B3YMYB9Z37940255,DLR9399,2023-10-24,35200.0,7793.17,27406.83,Loan,Rental,0,11
2298,1C3ZSK95D33260830,DLR1137,2024-09-04,67100.0,2929.05,64170.95,Lease,Retail,0,1
2299,3C6U95A0Z52614498,DLR6565,2023-10-26,84300.0,5057.94,79242.06,Loan,Retail,0,158
2300,1C6FFCARW22774697,DLR4387,2023-08-03,63900.0,2901.47,60998.53,Cash,Retail,0,30
2301,3C63VC0U857154386,DLR9399,2024-10-14,65500.0,3955.12,61544.88,Cash,Retail,1,43
2302,1B3KBP3SD95052146,DLR3996,2022-12-01,75200.0,12264.62,62935.38,Loan,Rental,0,12
2303,1B3A3K3SM52122577,DLR4190,2023-11-24,51600.0,4156.95,47443.05,Loan,Retail,1,7
2304,1B3EB9X2S85733168,DLR7618,2022-05-08,48800.0,2197.66,46602.34,Loan,Retail,1,3
2305,1C3LSZE8916846722,DLR5600,2023-03-01,32000.0,1011.74,30988.26,Lease,Retail,1,28
2306,1B3CRVCTL97040587,DLR9908,2022-04-26,68200.0,2049.58,66150.42,Cash,Retail,0,15
2307,1B3LRXLWV33402274,DLR6742,2023-03-25,29000.0,517.6,28482.4,Lease,Retail,0,10
2308,1C419S0PN24118706,DLR3949,2024-10-22,34300.0,1332.49,32967.51,Loan,Retail,0,4
2309,ZAR1WCR7P45307074,DLR6703,2022-02-09,42000.0,2625.67,39374.33,Cash,Retail,0,1
2310,ZFAV3F2SZ68074201,DLR6570,2022-03-15,26000.0,1086.34,24913.66,Loan,Retail,1,14
2311,1C3N9VNEW40078518,DLR3276,2024-01-24,30000.0,3062.04,26937.96,Loan,Fleet,0,12
2312,2C3ZVB19V60621593,DLR3717,2023-07-31,34500.0,2540.0,31960.0,Loan,Retail,0,6
2313,1B3H1Z6CP02501652,DLR3389,2023-06-09,42800.0,945.4,41854.6,Loan,Retail,1,5
2314,ZARR9C81D02218049,DLR8904,2024-11-14,60600.0,8318.22,52281.78,Loan,Fleet,0,6
2315,2C38XSVWZ86939344,DLR2124,2022-08-07,32400.0,4569.77,27830.23,Loan,Fleet,0,10
2316,ZFARH8E2D14313744,DLR3262,2023-03-15,67100.0,10596.33,56503.67,Loan,Fleet,0,45
2317,1C4H5E08P02819855,DLR5170,2022-02-18,93800.0,6909.52,86890.48,Loan,Retail,1,23
2318,1C4H5E08P02819855,DLR4633,2023-02-27,93800.0,4768.43,89031.57,Lease,Retail,0,22
2319,1C4GM1X2G59461962,DLR6703,2022-12-05,65800.0,15032.63,50767.37,Loan,Rental,0,16
2320,ZARR9C81D02218049,DLR1116,2022-06-09,60600.0,7578.78,53021.22,Loan,Fleet,0,6
2321,ZFAX40R1828544728,DLR3935,2023-07-16,63200.0,3469.53,59730.47,Loan,Retail,0,9
2322,3C6U95A0Z52614498,DLR3979,2023-03-17,84300.0,4535.75,79764.25,Lease,Retail,0,34
2323,1C4GM1X2G59461962,DLR1004,2022-06-05,65800.0,4610.42,61189.58,Loan,Retail,1,31
2324,1C3C4N28A85492388,DLR3095,2024-07-24,85000.0,14863.63,70136.37,Loan,Rental,0,2
2325,2C3VPTU7711218689,DLR8069,2022-09-04,82000.0,6413.77,75586.23,Loan,Retail,1,86
2326,1C3EVW8DD77888265,DLR3924,2022-12-24,35000.0,1844.98,33155.02,Cash,Retail,1,6
2327,1B3H1Z6CP02501652,DLR7099,2023-07-14,42800.0,2113.57,40686.43,Loan,Retail,0,2
2328,1C4GM1X2G59461962,DLR3794,2024-02-12,65800.0,2034.52,63765.48,Loan,Retail,0,180
2329,3C6FXX4EZ09103164,DLR9294,2022-12-25,28800.0,3750.75,25049.25,Loan,Rental,0,1
2330,1C4DMHY7J08371270,DLR5121,2023-07-30,85000.0,6210.19,78789.81,Loan,Retail,1,5
2331,2C3EKTCRP40226511,DLR9783,2023-01-21,84400.0,2673.25,81726.75,Cash,Retail,0,39
2332,2C3KS10V798622848,DLR4885,2024-06-10,36000.0,2529.17,33470.83,Lease,Retail,0,144
2333,1C4H5E08P02819855,DLR5480,2023-08-10,93800.0,5961.07,87838.93,Loan,Retail,0,63
2334,3C68LA21146305242,DLR3979,2024-02-04,41300.0,2837.96,38462.04,Loan,Retail,1,7
2335,ZARSBNKY905359709,DLR9099,2024-04-02,28200.0,914.33,27285.67,Lease,Retail,0,14
2336,2C3G25NTJ19992884,DLR5644,2024-10-09,40700.0,1904.09,38795.91,Loan,Retail,0,82
2337,1B35C35DY50072448,DLR5600,2023-06-03,85000.0,6833.34,78166.66,Loan,Retail,0,44
2338,ZAR25M2JA78568443,DLR2972,2022-12-03,35800.0,3406.21,32393.79,Loan,Fleet,0,8
2339,1C46GJD2646198988,DLR5644,2023-12-01,62100.0,3725.46,58374.54,Lease,Retail,1,76
2340,1C3LSM6K848470920,DLR4013,2022-10-13,52200.0,6657.55,45542.45,Loan,Rental,0,4
2341,3C6BJ4S3Z95986758,DLR6703,2022-06-17,34100.0,3303.09,30796.91,Lease,Fleet,0,3
2342,ZFAV3F2SZ68074201,DLR3996,2022-08-01,26000.0,1417.6,24582.4,Loan,Retail,0,2
2343,1C4NBBJ2961072534,DLR5170,2023-11-17,28300.0,1959.86,26340.14,Loan,Retail,0,9
2344,3C6BXWXSG16548193,DLR1004,2024-03-19,31500.0,5019.07,26480.93,Loan,Fleet,0,2
2345,1C3CW4VLC63646308,DLR9294,2024-07-18,84600.0,6375.61,78224.39,Lease,Retail,0,1
2346,1C3RZYCX370176731,DLR3717,2024-10-30,55000.0,5455.33,49544.67,Loan,Fleet,0,1
2347,2C3229YP938936656,DLR3650,2023-05-11,66300.0,1027.59,65272.41,Loan,Retail,0,3
2348,1C4AKGEJL07137588,DLR1639,2023-08-29,93700.0,2581.21,91118.79,Loan,Retail,0,32
2349,ZARRAMZPF41603506,DLR6653,2022-05-18,55600.0,9668.8,45931.2,Loan,Rental,0,3
2350,1C6ML91RY43758636,DLR7618,2022-01-22,85000.0,4344.26,80655.74,Loan,Retail,1,21
2351,2C3HXJM3C94262809,DLR5098,2024-09-06,82800.0,6844.84,75955.16,Loan,Retail,0,64
2352,ZFAAC4XSD26941748,DLR6833,2023-10-17,28000.0,1442.57,26557.43,Loan,Retail,0,43
2353,ZARWTTTVS03143886,DLR2124,2022-07-20,69300.0,1239.7,68060.3,Lease,Retail,0,29
2354,2C3FA0V5251386614,DLR4965,2022-02-25,65500.0,8984.21,56515.79,Loan,Rental,0,19
2355,ZARNPY3J950374735,DLR7144,2022-07-12,28000.0,875.68,27124.32,Lease,Retail,1,30
2356,1C6FFCARW22774697,DLR3924,2022-03-12,63900.0,2676.79,61223.21,Lease,Retail,0,19
2357,1C4KYLCD975626268,DLR7906,2022-09-20,34100.0,2000.03,32099.97,Lease,Retail,1,27
2358,3C6LK3D5Y61921159,DLR9071,2023-01-07,61400.0,4568.83,56831.17,Lease,Retail,1,35
2359,1B3398CSK83502536,DLR1533,2022-04-10,45500.0,1003.54,44496.46,Loan,Retail,1,41
2360,1B3SC60T686617199,DLR4610,2023-08-24,85000.0,1771.74,83228.26,Lease,Retail,1,88
2361,1C3RZYCX370176731,DLR3794,2024-09-22,55000.0,3883.22,51116.78,Loan,Retail,0,19
2362,1C46T41PJ11828137,DLR3166,2023-01-10,28000.0,2172.8,25827.2,Lease,Retail,0,41
2363,3C6NXZXST05052908,DLR6833,2023-04-14,57200.0,8351.22,48848.78,Lease,Fleet,0,27
2364,1C4FV4PAZ12128062,DLR6614,2022-10-13,61600.0,4346.62,57253.38,Lease,Retail,0,17
2365,3C68LA21146305242,DLR2029,2024-06-16,41300.0,6385.67,34914.33,Loan,Fleet,0,1
2366,1C4LG2XLR65797626,DLR1004,2022-08-06,80000.0,3932.58,76067.42,Loan,Retail,0,1
2367,ZFARZE9T119802920,DLR5121,2024-01-03,42000.0,2498.52,39501.48,Loan,Retail,1,128
2368,1B3E7AUXZ03737329,DLR3949,2022-06-26,94800.0,2172.88,92627.12,Loan,Retail,1,102
2369,1C6EGRVPA30533230,DLR2972,2024-02-04,67200.0,1815.89,65384.11,Lease,Retail,0,1
2370,3C6362BX409149499,DLR7099,2022-03-23,48100.0,4057.05,44042.95,Loan,Retail,1,141
2371,1C3ZSHC3D32388660,DLR6703,2022-01-23,32200.0,773.72,31426.28,Cash,Retail,0,37
2372,1C6W4J0KZ87505606,DLR9783,2024-12-22,45500.0,2432.35,43067.65,Lease,Retail,1,26
2373,1C3N7G9F207927808,DLR1116,2024-09-10,66900.0,2005.59,64894.41,Loan,Retail,0,23
2374,1B3L18ZG125759823,DLR2938,2022-12-20,84400.0,8174.27,76225.73,Lease,Retail,0,1
2375,1B3CRVCTL97040587,DLR6653,2022-10-27,68200.0,6341.0,61859.0,Lease,Retail,1,6
2376,1C3VBAFTR75805028,DLR5121,2024-09-05,64700.0,9813.99,54886.01,Loan,Rental,0,25
2377,ZAR7D5J6112236852,DLR9294,2024-01-11,35200.0,2230.07,32969.93,Loan,Fleet,0,5
2378,1C4DMHY7J08371270,DLR1760,2023-10-19,85000.0,8453.4,76546.6,Cash,Fleet,0,1
2379,ZARU9S2NH77245356,DLR1004,2024-03-11,35000.0,2355.8,32644.2,Loan,Fleet,0,14
2380,1C4A2YJ1V40089585,DLR5408,2024-11-09,62400.0,9731.7,52668.3,Loan,Fleet,0,25
2381,ZFAR87XYE95636516,DLR3979,2023-05-10,61600.0,3768.19,57831.81,Lease,Retail,1,9
2382,1C4FV4PAZ12128062,DLR2029,2022-06-23,61600.0,4352.97,57247.03,Lease,Retail,0,6
2383,2C39Y8TZL13456478,DLR1760,2024-01-27,89400.0,7146.64,82253.36,Lease,Retail,0,5
2384,1C3G4EWL080558590,DLR7296,2023-09-14,32600.0,2195.78,30404.22,Lease,Retail,0,92
2385,1B35C35DY50072448,DLR3924,2024-11-13,85000.0,8186.35,76813.65,Lease,Retail,0,11
2386,ZFAX40R1828544728,DLR3148,2022-10-09,63200.0,5191.68,58008.32,Cash,Retail,0,9
2387,1B3398CSK83502536,DLR7296,2024-12-27,45500.0,4943.29,40556.71,Lease,Retail,1,2
2388,2C30Y9JPN07517257,DLR9783,2023-07-10,95000.0,2155.79,92844.21,Loan,Retail,0,9
2389,ZFAMBHRVX46717238,DLR3381,2023-05-06,52400.0,620.32,51779.68,Loan,Retail,0,2
2390,1C40PYFS836688833,DLR3996,2024-04-22,42000.0,3088.02,38911.98,Loan,Retail,1,66
2391,2C3HXJM3C94262809,DLR7906,2022-10-13,82800.0,12202.59,70597.41,Loan,Fleet,0,21
2392,ZFAWAHZ5W07857154,DLR3776,2023-10-20,94300.0,4382.25,89917.75,Loan,Retail,0,110
2393,1B3EB9X2S85733168,DLR3095,2023-08-20,48800.0,2371.3,46428.7,Lease,Retail,0,1
2394,1C4V0E5T554410948,DLR7877,2024-10-14,45000.0,2709.87,42290.13,Loan,Retail,0,174
2395,1B3H1Z6CP02501652,DLR4885,2024-07-29,42800.0,1213.78,41586.22,Loan,Retail,1,72
2396,ZARZBNP3Z90728842,DLR7474,2023-01-22,36700.0,3721.5,32978.5,Loan,Fleet,0,8
2397,2C3FXZJYT42714264,DLR1137,2023-07-22,48500.0,4581.08,43918.92,Loan,Retail,0,1
2398,2C3P6TXK246789341,DLR4965,2022-08-10,66100.0,6128.42,59971.58,Loan,Retail,1,17
2399,2C3HL1MW035198895,DLR3776,2022-05-24,34000.0,643.59,33356.41,Loan,Retail,1,28
2400,ZARWTTTVS03143886,DLR2938,2022-05-03,69300.0,5437.6,63862.4,Loan,Retail,0,84
2401,1C47F6F7934999805,DLR7511,2023-08-06,30800.0,1485.2,29314.8,Loan,Retail,0,2
2402,ZARF8MDD468759358,DLR9783,2023-12-26,63900.0,10509.91,53390.09,Loan,Fleet,0,10
2403,1B3BNWBC356229392,DLR1852,2024-02-24,34000.0,1676.32,32323.68,Loan,Retail,0,101
2404,1C66RCYA557729856,DLR5600,2023-07-07,63900.0,4959.96,58940.04,Loan,Retail,1,140
2405,3C60RYXRB39459562,DLR9908,2024-07-30,67100.0,10880.68,56219.32,Loan,Fleet,0,12
2406,1C6Y8NH8S49379788,DLR3717,2023-05-05,66800.0,5492.63,61307.37,Lease,Retail,0,1
2407,3C67KPE8L40814679,DLR4610,2023-03-14,89800.0,12258.11,77541.89,Loan,Fleet,0,13
2408,1C6WHYHD437588986,DLR3794,2024-02-27,42000.0,2418.26,39581.74,Cash,Retail,0,9
2409,1C3AXGWN027801813,DLR8069,2024-10-03,70600.0,5103.46,65496.54,Lease,Retail,1,29
2410,1C4XHSD8S23697713,DLR8921,2024-10-19,48000.0,1819.14,46180.86,Loan,Retail,1,26
2411,1B3EGE3AV38560397,DLR8069,2022-06-08,55000.0,2684.31,52315.69,Loan,Retail,1,53
2412,2C3Z41ZUY43312942,DLR7618,2023-12-25,40900.0,2289.2,38610.8,Loan,Retail,1,59
2413,2C35R6RCZ83305887,DLR5170,2024-02-17,29300.0,1340.63,27959.37,Cash,Retail,0,39
2414,1C3NRJSHJ07603595,DLR1116,2022-05-13,46200.0,4421.07,41778.93,Loan,Fleet,0,7
2415,1C3D05Y2024234404,DLR7474,2022-02-11,82500.0,3775.28,78724.72,Lease,Retail,1,116
2416,1C6K2K6ER92430052,DLR7144,2023-12-15,35500.0,1790.04,33709.96,Loan,Retail,0,24
2417,2C3FC5XH714220896,DLR5408,2022-11-20,94000.0,5161.55,88838.45,Lease,Retail,0,2
2418,1C3LSZE8916846722,DLR5422,2024-12-23,32000.0,4312.35,27687.65,Loan,Fleet,0,1
2419,1B35C35DY50072448,DLR3776,2022-04-09,85000.0,6895.57,78104.43,Lease,Retail,1,9
2420,3C6LK3D5Y61921159,DLR1137,2022-04-13,61400.0,3988.6,57411.4,Loan,Retail,1,10
2421,2C39Y8TZL13456478,DLR5644,2024-06-11,89400.0,12908.07,76491.93,Loan,Fleet,0,5
2422,1C6ZPT1FB86412639,DLR3996,2022-05-17,28000.0,791.47,27208.53,Cash,Retail,0,40
2423,ZARCJVPWX73925450,DLR3166,2023-08-14,49100.0,6334.52,42765.48,Loan,Rental,0,67
2424,2C3ZVB19V60621593,DLR8901,2022-07-27,34500.0,1606.73,32893.27,Lease,Retail,0,27
2425,ZFAV3F2SZ68074201,DLR5706,2024-01-26,26000.0,1342.31,24657.69,Lease,Retail,1,4
2426,ZAR72KZ1264120703,DLR3935,2023-10-29,40700.0,7339.09,33360.91,Loan,Fleet,0,5
2427,1B3KBP3SD95052146,DLR8921,2024-10-22,75200.0,7257.23,67942.77,Cash,Retail,1,1
2428,3C6V9D41K94384972,DLR5480,2022-09-28,34900.0,1395.16,33504.84,Loan,Retail,1,156
2429,1C3RZYCX370176731,DLR7511,2024-08-05,55000.0,2870.86,52129.14,Loan,Retail,1,17
2430,1C4A2YJ1V40089585,DLR3389,2024-02-12,62400.0,2827.74,59572.26,Loan,Retail,0,87
2431,1B31AVW0K12525937,DLR4965,2024-03-19,73600.0,2132.48,71467.52,Lease,Retail,0,48
2432,3C6P4TCB222514775,DLR3996,2023-12-26,40800.0,6351.19,34448.81,Loan,Fleet,0,9
2433,2C3L0159E35342202,DLR7618,2023-05-30,55700.0,3608.0,52092.0,Loan,Retail,0,92
2434,1C4SLCB3V52236406,DLR4387,2024-01-23,41100.0,3753.96,37346.04,Loan,Fleet,0,6
2435,1B3LRXLWV33402274,DLR7474,2024-02-09,29000.0,889.28,28110.72,Loan,Retail,0,8
2436,3C6VZMTLT32258551,DLR9680,2024-06-10,34000.0,1016.91,32983.09,Loan,Retail,0,27
2437,ZFA0XEPZ501753931,DLR3949,2023-09-11,66100.0,2576.72,63523.28,Lease,Retail,0,15
2438,ZFARR4YWK66413376,DLR7144,2024-09-23,85000.0,6232.24,78767.76,Loan,Retail,1,39
2439,2C3WAJ3L864332468,DLR9399,2024-05-01,24000.0,1689.29,22310.71,Cash,Retail,0,1
2440,ZARPMK3EW85853752,DLR2938,2023-08-29,46100.0,1618.4,44481.6,Lease,Retail,0,43
2441,3C6MLVFX481528000,DLR6565,2022-06-09,42000.0,2655.51,39344.49,Loan,Retail,0,9
2442,1C4BM92G455827752,DLR5408,2022-05-19,48500.0,2728.25,45771.75,Lease,Retail,1,31
2443,3C6YT3DHZ35454737,DLR2938,2022-10-26,46300.0,2612.69,43687.31,Loan,Retail,1,48
2444,ZFARZE9T119802920,DLR7081,2023-03-24,42000.0,1175.02,40824.98,Loan,Retail,1,102
2445,1C3D05Y2024234404,DLR7906,2024-07-31,82500.0,2534.53,79965.47,Loan,Retail,0,15
2446,1C6TXFXAK71747066,DLR7099,2022-09-10,46700.0,2973.92,43726.08,Loan,Retail,0,35
2447,ZFAJN6FPL62670412,DLR1137,2024-11-02,28500.0,1815.86,26684.14,Lease,Retail,0,29
2448,1C3NRJSHJ07603595,DLR7474,2023-11-08,46200.0,3298.81,42901.19,Loan,Retail,0,30
2449,2C3FA0V5251386614,DLR9783,2022-10-22,65500.0,4183.88,61316.12,Lease,Retail,1,99
2450,2C3G25NTJ19992884,DLR2124,2023-07-19,40700.0,777.86,39922.14,Loan,Retail,0,23
2451,1B35C35DY50072448,DLR1639,2024-05-06,85000.0,1392.18,83607.82,Lease,Retail,1,13
2452,2C3UV9SN845568682,DLR1137,2023-06-07,88000.0,5366.41,82633.59,Lease,Retail,1,27
2453,1C6TXFXAK71747066,DLR4387,2023-06-28,46700.0,3397.74,43302.26,Loan,Fleet,0,27
2454,3C67KPE8L40814679,DLR6614,2024-10-07,89800.0,4502.8,85297.2,Loan,Retail,0,116
2455,1C4Y2955N48136760,DLR7296,2024-02-02,28400.0,4214.25,24185.75,Loan,Rental,0,2
2456,2C3L0159E35342202,DLR4633,2023-10-31,55700.0,4356.24,51343.76,Loan,Retail,0,82
2457,1C4R349CY07956393,DLR3148,2024-12-01,34800.0,1846.52,32953.48,Lease,Retail,0,39
2458,1C4Y2955N48136760,DLR1116,2023-04-09,28400.0,1300.11,27099.89,Loan,Retail,0,62
2459,1C3SZZE9S29087337,DLR3262,2024-10-18,55300.0,9500.51,45799.49,Lease,Rental,0,15
2460,1C4AKGEJL07137588,DLR3148,2023-09-08,93700.0,5117.75,88582.25,Lease,Retail,0,180
2461,ZFARD56AE63892733,DLR6742,2023-05-25,62300.0,1562.68,60737.32,Cash,Retail,0,2
